,Name,hate
9975,72810.png,0
9976,02374.png,0
9977,14906.png,0
9978,51376.png,0
9979,51730.png,0
9980,89275.png,1
9981,92308.png,1
9982,16948.png,1
9983,71089.png,1
9984,82635.png,0
9985,05164.png,1
9986,75239.png,1
9987,54891.png,1
9988,79348.png,0
9989,54683.png,0
9990,92368.png,0
9991,39102.png,0
9992,23485.png,0
9993,56310.png,0
9994,42983.png,0
9995,15208.png,1
9996,56091.png,1
9997,56213.png,0
9998,12036.png,1
9999,10395.png,0
10000,86954.png,0
10001,53270.png,1
10002,71325.png,0
10003,31270.png,0
10004,96821.png,0
10005,63124.png,0
10006,19452.png,1
10007,79146.png,0
10008,94352.png,1
10009,74509.png,0
10010,65871.png,0
10011,42836.png,1
10012,86413.png,0
10013,02543.png,0
10014,35167.png,0
10015,19678.png,1
10016,34695.png,0
10017,71452.png,0
10018,07419.png,1
10019,49701.png,0
10020,21904.png,0
10021,23698.png,0
10022,13695.png,1
10023,05832.png,0
10024,15609.png,0
10025,41578.png,0
10026,14379.png,0
10027,53812.png,1
10028,82406.png,0
10029,16439.png,1
10030,07438.png,0
10031,87436.png,1
10032,14789.png,1
10033,10489.png,1
10034,92364.png,1
10035,30785.png,0
10036,03841.png,1
10037,02613.png,0
10038,09385.png,1
10039,80941.png,0
10040,68934.png,0
10041,51094.png,0
10042,81320.png,0
10043,82963.png,1
10044,83547.png,1
10045,09432.png,0
10046,91856.png,0
10047,40621.png,0
10048,84192.png,1
10049,15728.png,1
10050,34952.png,0
10051,95184.png,0
10052,03675.png,0
10053,07561.png,1
10054,02435.png,1
10055,09238.png,0
10056,53917.png,0
10057,28763.png,0
10058,82531.png,0
10059,43701.png,1
10060,03715.png,0
10061,71938.png,0
10062,91827.png,0
10063,26803.png,0
10064,14620.png,0
10065,97058.png,1
10066,42086.png,0
10067,96405.png,1
10068,72046.png,0
10069,06479.png,1
10070,36459.png,0
10071,13657.png,0
10072,24765.png,0
10073,18532.png,1
10074,72418.png,0
10075,51789.png,0
10076,53486.png,1
10077,13098.png,1
10078,25986.png,0
10079,21859.png,1
10080,37059.png,0
10081,28154.png,1
10082,24891.png,0
10083,59026.png,1
10084,35678.png,0
10085,54068.png,0
10086,91308.png,0
10087,26980.png,0
10088,69710.png,0
10089,56819.png,1
10090,01243.png,0
10091,76104.png,1
10092,89154.png,0
10093,23761.png,0
10094,09718.png,0
10095,92078.png,0
10096,29850.png,0
10097,45601.png,1
10098,71082.png,0
10099,75649.png,0
10100,97524.png,0
10101,75943.png,1
10102,26490.png,0
10103,26715.png,0
10104,61395.png,0
10105,80276.png,0
10106,02891.png,1
10107,95214.png,0
10108,64752.png,1
10109,72940.png,1
10110,47196.png,0
10111,72461.png,0
10112,92617.png,1
10113,14856.png,0
10114,52469.png,1
10115,50467.png,1
10116,87693.png,1
10117,96507.png,1
10118,65782.png,0
10119,67024.png,0
10120,73965.png,0
10121,54138.png,0
10122,43206.png,1
10123,03794.png,1
10124,98075.png,1
10125,39526.png,0
10126,82596.png,0
10127,85094.png,0
10128,92457.png,0
10129,92167.png,0
10130,57426.png,1
10131,71635.png,0
10132,25384.png,1
10133,47286.png,0
10134,52819.png,1
10135,04765.png,1
10136,49038.png,0
10137,91042.png,1
10138,69472.png,1
10139,37465.png,0
10140,49870.png,0
10141,57386.png,0
10142,34298.png,0
10143,89617.png,0
10144,07319.png,0
10145,92160.png,1
10146,31508.png,1
10147,51802.png,1
10148,41720.png,1
10149,26735.png,1
10150,31975.png,1
10151,65824.png,1
10152,27058.png,1
10153,57189.png,1
10154,46721.png,1
10155,46138.png,0
10156,93471.png,0
10157,75682.png,1
10158,46715.png,0
10159,61093.png,0
10160,19380.png,1
10161,65819.png,1
10162,24751.png,0
10163,45831.png,0
10164,06845.png,1
10165,41379.png,0
10166,51629.png,1
10167,46358.png,1
10168,72910.png,1
10169,39287.png,0
10170,04928.png,1
10171,76953.png,0
10172,71462.png,0
10173,53407.png,0
10174,60142.png,0
10175,94132.png,0
10176,36207.png,0
10177,48926.png,0
10178,58304.png,0
10179,53628.png,0
10180,97643.png,0
10181,23094.png,0
10182,43905.png,1
10183,27965.png,1
10184,58071.png,0
10185,51870.png,0
10186,93854.png,1
10187,46970.png,1
10188,94783.png,1
10189,26140.png,0
10190,04971.png,0
10191,47698.png,0
10192,02654.png,0
10193,24519.png,0
10194,49105.png,0
10195,34780.png,0
10196,31549.png,1
10197,34059.png,0
10198,97562.png,1
10199,76283.png,0
10200,39107.png,0
10201,85026.png,0
10202,90463.png,0
10203,76148.png,0
10204,40315.png,0
10205,89612.png,0
10206,23875.png,0
10207,23408.png,0
10208,05498.png,0
10209,34982.png,0
10210,50674.png,0
10211,81047.png,0
10212,59864.png,0
10213,05387.png,0
10214,79834.png,1
10215,23907.png,1
10216,62315.png,0
10217,08243.png,0
10218,60238.png,1
10219,97625.png,0
10220,10269.png,0
10221,19702.png,0
10222,87094.png,0
10223,25913.png,0
10224,42168.png,1
10225,75146.png,0
10226,62471.png,1
10227,43025.png,1
10228,63845.png,0
10229,40721.png,1
10230,25718.png,0
10231,59327.png,0
10232,50861.png,0
10233,89043.png,0
10234,59617.png,0
10235,18364.png,0
10236,89152.png,0
10237,95401.png,0
10238,94580.png,0
10239,19258.png,1
10240,47123.png,0
10241,25784.png,0
10242,25816.png,0
10243,32164.png,1
10244,46501.png,1
10245,58497.png,0
10246,78642.png,1
10247,42163.png,1
10248,98624.png,0
10249,14879.png,1
10250,59468.png,0
10251,05926.png,1
10252,87521.png,0
10253,89436.png,0
10254,42093.png,0
10255,43652.png,0
10256,08267.png,1
10257,98105.png,0
10258,65732.png,0
10259,07219.png,0
10260,07659.png,0
10261,58194.png,0
10262,97463.png,1
10263,56019.png,0
10264,76405.png,0
10265,17853.png,0
10266,38051.png,1
10267,15820.png,1
10268,39145.png,0
10269,42685.png,0
10270,41206.png,0
10271,61730.png,1
10272,31708.png,0
10273,85167.png,0
10274,56738.png,0
10275,76358.png,1
10276,07893.png,0
10277,05948.png,0
10278,43065.png,0
10279,04813.png,1
10280,06852.png,0
10281,85716.png,1
10282,98731.png,0
10283,94083.png,0
10284,97521.png,1
10285,96752.png,0
10286,46179.png,0
10287,07623.png,0
10288,19768.png,0
10289,31824.png,0
10290,37254.png,0
10291,24713.png,0
10292,65274.png,0
10293,56974.png,1
10294,91647.png,0
10295,90742.png,0
10296,39148.png,1
10297,36415.png,0
10298,16054.png,0
10299,25907.png,0
10300,08743.png,0
10301,78365.png,0
10302,95387.png,1
10303,98716.png,1
10304,10673.png,0
10305,91750.png,1
10306,98364.png,0
10307,95208.png,0
10308,01835.png,0
10309,24730.png,0
10310,41308.png,1
10311,13745.png,0
10312,35680.png,0
10313,02946.png,1
10314,23459.png,0
10315,54289.png,0
10316,81304.png,0
10317,07385.png,1
10318,58036.png,0
10319,76923.png,0
10320,04712.png,0
10321,35604.png,0
10322,70582.png,1
10323,27308.png,0
10324,09657.png,0
10325,80735.png,0
10326,93268.png,1
10327,46793.png,0
10328,71365.png,0
10329,08146.png,1
10330,42039.png,0
10331,74951.png,0
10332,15478.png,1
10333,40597.png,1
10334,14869.png,0
10335,43216.png,1
10336,51927.png,0
10337,82697.png,1
10338,21930.png,0
10339,43610.png,1
10340,57209.png,0
10341,47561.png,0
10342,36789.png,0
10343,61725.png,1
10344,08254.png,0
10345,39741.png,1
10346,75234.png,1
10347,08241.png,0
10348,21890.png,0
10349,38514.png,0
10350,03248.png,0
10351,18362.png,0
10352,08367.png,0
10353,50682.png,0
10354,14083.png,1
10355,23054.png,1
10356,59148.png,0
10357,30961.png,1
10358,82540.png,1
10359,89126.png,1
10360,56873.png,1
10361,49527.png,0
10362,45286.png,0
10363,31408.png,0
10364,45829.png,0
10365,95247.png,0
10366,29104.png,0
10367,02967.png,1
10368,58109.png,0
10369,72591.png,0
10370,54179.png,1
10371,48751.png,1
10372,54812.png,0
10373,34520.png,0
10374,43680.png,0
10375,61532.png,0
10376,56247.png,0
10377,14958.png,1
10378,49385.png,1
10379,42783.png,1
10380,86205.png,1
10381,53720.png,0
10382,75089.png,0
10383,46231.png,1
10384,76381.png,1
10385,59436.png,1
10386,98427.png,0
10387,56789.png,0
10388,34129.png,0
10389,91675.png,0
10390,20348.png,0
10391,76532.png,0
10392,73256.png,1
10393,59473.png,1
10394,89165.png,1
10395,25013.png,1
10396,50187.png,1
10397,36590.png,1
10398,28964.png,1
10399,83579.png,1
10400,30826.png,1
10401,43258.png,0
10402,86125.png,1
10403,70561.png,1
10404,58361.png,1
10405,57093.png,1
10406,94267.png,0
10407,75016.png,0
10408,96735.png,0
10409,23681.png,1
10410,25493.png,1
10411,09482.png,0
10412,81536.png,1
10413,50239.png,1
10414,29581.png,0
10415,28450.png,0
10416,43815.png,0
10417,70243.png,1
10418,35670.png,0
10419,53817.png,0
10420,36178.png,0
10421,60249.png,0
10422,02914.png,0
10423,24630.png,0
10424,15349.png,1
10425,38965.png,0
10426,47192.png,0
10427,23456.png,1
10428,56421.png,1
10429,36972.png,0
10430,61937.png,0
10431,63589.png,0
10432,65743.png,1
10433,30175.png,0
10434,81603.png,1
10435,62843.png,0
10436,98163.png,0
10437,02358.png,1
10438,16579.png,0
10439,51076.png,0
10440,94150.png,0
10441,79803.png,0
10442,98461.png,1
10443,34576.png,0
10444,32470.png,1
10445,04328.png,1
10446,31082.png,1
10447,02735.png,0
10448,50482.png,1
10449,80123.png,0
10450,35684.png,1
10451,29046.png,0
10452,70845.png,1
10453,50931.png,0
10454,38072.png,0
10455,57183.png,0
10456,70264.png,1
10457,50328.png,0
10458,53291.png,0
10459,37450.png,1
10460,65012.png,0
10461,60758.png,0
10462,82501.png,0
10463,12843.png,0
10464,16084.png,1
10465,03279.png,0
10466,71483.png,0
10467,50918.png,0
10468,40576.png,0
10469,34089.png,0
10470,51948.png,0
10471,64093.png,0
10472,96328.png,1
10473,92708.png,0
10474,37601.png,0
10475,36214.png,1
10476,12534.png,0
10477,13849.png,1
10478,83216.png,0
10479,54793.png,1
10480,91348.png,0
10481,75041.png,0
10482,69234.png,1
10483,85472.png,0
10484,62971.png,0
10485,09462.png,0
10486,94287.png,0
10487,73615.png,0
10488,16437.png,0
10489,93841.png,1
10490,30259.png,0
10491,13842.png,0
10492,95087.png,0
10493,75421.png,1
10494,73059.png,1
10495,19304.png,0
10496,87341.png,1
10497,10946.png,1
10498,45927.png,0
10499,14859.png,0
10500,80652.png,0
10501,31728.png,0
10502,40718.png,1
10503,73980.png,0
10504,93687.png,0
10505,07325.png,0
10506,81256.png,0
10507,83756.png,0
10508,29508.png,0
10509,73180.png,0
10510,41605.png,0
10511,80567.png,0
10512,43581.png,0
10513,97201.png,1
10514,97438.png,0
10515,63520.png,1
10516,50614.png,0
10517,97128.png,1
10518,54263.png,0
10519,56134.png,0
10520,84016.png,1
10521,97301.png,0
10522,92154.png,1
10523,46918.png,0
10524,84172.png,0
10525,13795.png,0
10526,03874.png,1
10527,71506.png,0
10528,90251.png,0
10529,16954.png,0
10530,23961.png,1
10531,63924.png,0
10532,36749.png,1
10533,79325.png,0
10534,70835.png,1
10535,91853.png,1
10536,36541.png,1
10537,78394.png,0
10538,36190.png,0
10539,58917.png,0
10540,71529.png,0
10541,97836.png,0
10542,78296.png,1
10543,25948.png,0
10544,69074.png,1
10545,15308.png,0
10546,39054.png,0
10547,64890.png,0
10548,61798.png,0
10549,68201.png,1
10550,23845.png,1
10551,94581.png,0
10552,68391.png,0
10553,95817.png,0
10554,36028.png,1
10555,71430.png,1
10556,37965.png,1
10557,37190.png,0
10558,35298.png,0
10559,94615.png,1
10560,03275.png,0
10561,37128.png,0
10562,56419.png,0
10563,89526.png,1
10564,98643.png,1
10565,94563.png,1
10566,64097.png,0
10567,21435.png,0
10568,46720.png,0
10569,87304.png,0
10570,40573.png,1
10571,01756.png,0
10572,04873.png,1
10573,80612.png,1
10574,97465.png,0
10575,13042.png,0
10576,79386.png,0
10577,36189.png,0
10578,34715.png,1
10579,37256.png,0
10580,64157.png,1
10581,92013.png,0
10582,93867.png,0
10583,40351.png,0
10584,05437.png,0
10585,23815.png,1
10586,46837.png,0
10587,32076.png,0
10588,92718.png,1
10589,54613.png,0
10590,23476.png,0
10591,34157.png,0
10592,36174.png,0
10593,75829.png,0
10594,05943.png,1
10595,69134.png,1
10596,60718.png,1
10597,06179.png,1
10598,38071.png,0
10599,78931.png,0
10600,79250.png,1
10601,89372.png,0
10602,34206.png,1
10603,68349.png,1
10604,14769.png,0
10605,25748.png,1
10606,54261.png,0
10607,31625.png,0
10608,35729.png,1
10609,78402.png,0
10610,02831.png,1
10611,59304.png,0
10612,47209.png,0
10613,96801.png,1
10614,14685.png,1
10615,06712.png,0
10616,05826.png,1
10617,40159.png,0
10618,90856.png,0
10619,65789.png,0
10620,91527.png,0
10621,82914.png,0
10622,32751.png,0
10623,23198.png,1
10624,46239.png,1
10625,59402.png,1
10626,71634.png,0
10627,67831.png,1
10628,09128.png,0
10629,02614.png,0
10630,52641.png,0
10631,43856.png,0
10632,79485.png,0
10633,04387.png,0
10634,03864.png,1
10635,10857.png,0
10636,37105.png,0
10637,67498.png,0
10638,01892.png,0
10639,34872.png,1
10640,53481.png,1
10641,39265.png,0
10642,71459.png,1
10643,86237.png,0
10644,40182.png,1
10645,78205.png,0
10646,52106.png,0
10647,97502.png,0
10648,76538.png,0
10649,04267.png,1
10650,95764.png,1
10651,09618.png,0
10652,81450.png,0
10653,19563.png,0
10654,51023.png,1
10655,62097.png,0
10656,53268.png,1
10657,72451.png,0
10658,16759.png,1
10659,46075.png,1
10660,24317.png,0
10661,93548.png,0
10662,89437.png,1
10663,82946.png,1
10664,31094.png,0
10665,48520.png,0
10666,92568.png,0
10667,92814.png,1
10668,18759.png,1
10669,74615.png,0
10670,01734.png,0
10671,80156.png,1
10672,68137.png,0
10673,71863.png,1
10674,03186.png,0
10675,74930.png,1
10676,48170.png,1
10677,18204.png,0
10678,73152.png,1
10679,63758.png,0
10680,03751.png,0
10681,97261.png,0
10682,74562.png,1
10683,86593.png,0
10684,05231.png,0
10685,65981.png,1
10686,96184.png,0
10687,73259.png,0
10688,02576.png,0
10689,45109.png,0
10690,19834.png,1
10691,52437.png,0
10692,16438.png,0
10693,98603.png,1
10694,65817.png,1
10695,75381.png,1
10696,67325.png,0
10697,13086.png,1
10698,52631.png,1
10699,75360.png,1
10700,67059.png,1
10701,48125.png,1
10702,94605.png,0
10703,07294.png,1
10704,57418.png,0
10705,32015.png,1
10706,15374.png,0
10707,02537.png,0
10708,19302.png,0
10709,25693.png,0
10710,54931.png,0
10711,81943.png,0
10712,92041.png,1
10713,30569.png,0
10714,83905.png,0
10715,15278.png,0
10716,30859.png,0
10717,58739.png,0
10718,70459.png,0
10719,90618.png,1
10720,29635.png,0
10721,42851.png,0
10722,64128.png,0
10723,20543.png,1
10724,85147.png,0
10725,63580.png,0
10726,64520.png,0
10727,82793.png,0
10728,90576.png,0
10729,61570.png,1
10730,05761.png,0
10731,84013.png,0
10732,06892.png,0
10733,78062.png,0
10734,82094.png,1
10735,34216.png,0
10736,27914.png,0
10737,98057.png,1
10738,89517.png,1
10739,01643.png,1
10740,78915.png,0
10741,08961.png,1
10742,20459.png,1
10743,39482.png,0
10744,71083.png,0
10745,13506.png,1
10746,34795.png,1
10747,53624.png,0
10748,87519.png,1
10749,40726.png,0
10750,70941.png,0
10751,08517.png,0
10752,65739.png,0
10753,74326.png,0
10754,39854.png,0
10755,25318.png,1
10756,26381.png,1
10757,72580.png,0
10758,36524.png,1
10759,61028.png,1
10760,74832.png,0
10761,13802.png,1
10762,48091.png,1
10763,18526.png,0
10764,26750.png,0
10765,84527.png,1
10766,09176.png,0
10767,20356.png,0
10768,72610.png,0
10769,29056.png,0
10770,12358.png,0
10771,04361.png,1
10772,78930.png,0
10773,89067.png,1
10774,74892.png,0
10775,43690.png,0
10776,63207.png,0
10777,06793.png,0
10778,63902.png,1
10779,27150.png,0
10780,69418.png,0
10781,98246.png,0
10782,38217.png,0
10783,67021.png,1
10784,41756.png,1
10785,61482.png,1
10786,97051.png,1
10787,20913.png,0
10788,86072.png,1
10789,05642.png,0
10790,51903.png,1
10791,80317.png,0
10792,74215.png,1
10793,68390.png,1
10794,97821.png,0
10795,78924.png,0
10796,91486.png,1
10797,04861.png,0
10798,85329.png,0
10799,64138.png,0
10800,95872.png,0
10801,85410.png,0
10802,56948.png,0
10803,19032.png,0
10804,58649.png,1
10805,27490.png,0
10806,13289.png,0
10807,03875.png,0
10808,01527.png,0
10809,72981.png,0
10810,76821.png,0
10811,57914.png,0
10812,43521.png,0
10813,37569.png,1
10814,62047.png,0
10815,17248.png,0
10816,15267.png,1
10817,38201.png,0
10818,32069.png,0
10819,91432.png,1
10820,52870.png,0
10821,02156.png,0
10822,30648.png,0
10823,37498.png,0
10824,93016.png,1
10825,27806.png,0
10826,69130.png,1
10827,14236.png,0
10828,49613.png,0
10829,27956.png,1
10830,24319.png,0
10831,05619.png,0
10832,18504.png,0
10833,26478.png,0
10834,78534.png,0
10835,69085.png,1
10836,25634.png,1
10837,15260.png,0
10838,82169.png,0
10839,19427.png,0
10840,13492.png,0
10841,30714.png,0
10842,80614.png,0
10843,71259.png,0
10844,65092.png,0
10845,75031.png,0
10846,61538.png,0
10847,10547.png,1
10848,95274.png,0
10849,36741.png,1
10850,07286.png,0
10851,01329.png,0
10852,65892.png,0
10853,38976.png,0
10854,28476.png,0
10855,43826.png,0
10856,87096.png,0
10857,24687.png,0
10858,92876.png,1
10859,91627.png,0
10860,79624.png,0
10861,96087.png,0
10862,29614.png,1
10863,07692.png,1
10864,64089.png,1
10865,37864.png,0
10866,48039.png,0
10867,61905.png,1
10868,07356.png,1
10869,48310.png,1
10870,39842.png,0
10871,01529.png,0
10872,93502.png,0
10873,21740.png,1
10874,57893.png,0
10875,65478.png,1
10876,89137.png,0
10877,47529.png,0
10878,10932.png,0
10879,97283.png,0
10880,73416.png,0
10881,10792.png,0
10882,76094.png,1
10883,76931.png,0
10884,70658.png,0
10885,89523.png,1
10886,68204.png,0
10887,67129.png,1
10888,04675.png,0
10889,90718.png,1
10890,47350.png,1
10891,24835.png,1
10892,15964.png,1
10893,87120.png,0
10894,87365.png,1
10895,41573.png,1
10896,94015.png,1
10897,37251.png,1
10898,03482.png,0
10899,68943.png,1
10900,30942.png,1
10901,73598.png,0
10902,82310.png,0
10903,63074.png,0
10904,68973.png,1
10905,17326.png,1
10906,09561.png,0
10907,72459.png,1
10908,06973.png,0
10909,15062.png,0
10910,09138.png,1
10911,26170.png,1
10912,54971.png,0
10913,12430.png,0
10914,61420.png,1
10915,57412.png,1
10916,65730.png,1
10917,79314.png,0
10918,04156.png,0
10919,57120.png,1
10920,79043.png,0
10921,76840.png,1
10922,74805.png,1
10923,20869.png,1
10924,76843.png,1
10925,26183.png,0
10926,47390.png,0
10927,13697.png,0
10928,54837.png,1
10929,48725.png,1
10930,79168.png,0
10931,81947.png,0
10932,53782.png,1
10933,83760.png,0
10934,39528.png,1
10935,79328.png,0
10936,10459.png,0
10937,67354.png,0
10938,10458.png,0
10939,27163.png,1
10940,25687.png,0
10941,93647.png,0
10942,12356.png,0
10943,84361.png,0
10944,74801.png,1
10945,76495.png,1
10946,94251.png,1
10947,19836.png,1
10948,08126.png,0
10949,74218.png,1
10950,97204.png,1
10951,02647.png,0
10952,03172.png,0
10953,26018.png,0
10954,06948.png,0
10955,58607.png,0
10956,27391.png,1
10957,60549.png,1
10958,23578.png,0
10959,96421.png,0
10960,23581.png,1
10961,81529.png,1
10962,47960.png,0
10963,13590.png,1
10964,76108.png,0
10965,26945.png,0
10966,90461.png,0
10967,85307.png,1
10968,73516.png,1
10969,04718.png,0
10970,06597.png,0
10971,26841.png,0
10972,73518.png,1
10973,87416.png,0
10974,95201.png,1
10975,37560.png,0
10976,17093.png,0
10977,35607.png,0
10978,72850.png,0
10979,90834.png,0
10980,08234.png,1
10981,65238.png,0
10982,69873.png,0
10983,17932.png,1
10984,87364.png,0
10985,60973.png,0
10986,92641.png,1
10987,46850.png,0
10988,16502.png,0
10989,71586.png,0
10990,41523.png,0
10991,72834.png,1
10992,72305.png,0
10993,23854.png,1
10994,01962.png,0
10995,64291.png,1
10996,34081.png,1
10997,75231.png,1
10998,34219.png,1
10999,74361.png,1
11000,68213.png,0
11001,47189.png,1
11002,23910.png,1
11003,35647.png,0
11004,85920.png,0
11005,89761.png,1
11006,02153.png,0
11007,52649.png,1
11008,65017.png,0
11009,70362.png,0
11010,80539.png,0
11011,79853.png,0
11012,54679.png,0
11013,71942.png,1
11014,56219.png,0
11015,87596.png,0
11016,03128.png,1
11017,36120.png,0
11018,86145.png,0
11019,21973.png,0
11020,73496.png,0
11021,86293.png,0
11022,65231.png,0
11023,95021.png,0
11024,25478.png,1
11025,91483.png,0
11026,72160.png,0
11027,51783.png,0
11028,39625.png,1
11029,62354.png,0
11030,01349.png,1
11031,03962.png,0
11032,67048.png,0
11033,58631.png,1
11034,45320.png,0
11035,58417.png,0
11036,65904.png,1
11037,05612.png,0
11038,20957.png,0
11039,17294.png,1
11040,52614.png,0
11041,03947.png,1
11042,51498.png,1
11043,38105.png,0
11044,37681.png,0
11045,43207.png,0
11046,70125.png,0
11047,56048.png,1
11048,12059.png,1
11049,42173.png,0
11050,50368.png,0
11051,86540.png,1
11052,26405.png,0
11053,28160.png,0
11054,58367.png,1
11055,47826.png,1
11056,40512.png,1
11057,41638.png,0
11058,89527.png,0
11059,47809.png,1
11060,76419.png,0
11061,67481.png,1
11062,36924.png,0
11063,09824.png,1
11064,65704.png,0
11065,52938.png,0
11066,69312.png,0
11067,20539.png,0
11068,26014.png,1
11069,93280.png,1
11070,01579.png,1
11071,12750.png,0
11072,16458.png,0
11073,48021.png,0
11074,72801.png,0
11075,91765.png,0
11076,72901.png,0
11077,10574.png,0
11078,59732.png,1
11079,17842.png,0
11080,23407.png,0
11081,43812.png,1
11082,08175.png,0
11083,78539.png,0
11084,36481.png,1
11085,98345.png,0
11086,73816.png,0
11087,14625.png,1
11088,63572.png,0
11089,34591.png,0
11090,18397.png,1
11091,09738.png,0
11092,34629.png,0
11093,85327.png,0
11094,64982.png,0
11095,48031.png,0
11096,27185.png,1
11097,69205.png,1
11098,19604.png,1
11099,28945.png,0
11100,48196.png,0
11101,57142.png,1
11102,48927.png,0
11103,47259.png,0
11104,07239.png,0
11105,64293.png,0
11106,09623.png,0
11107,48976.png,1
11108,64273.png,1
11109,30782.png,0
11110,06824.png,1
11111,53706.png,0
11112,56827.png,0
11113,47628.png,0
11114,34680.png,1
11115,36781.png,0
11116,96381.png,0
11117,48263.png,1
11118,85107.png,0
11119,28173.png,1
11120,17603.png,1
11121,75801.png,0
11122,93087.png,0
11123,85970.png,0
11124,30196.png,0
11125,60379.png,0
11126,49680.png,0
11127,86043.png,0
11128,17609.png,0
11129,19206.png,1
11130,80134.png,0
11131,31290.png,0
11132,19457.png,0
11133,69410.png,0
11134,41907.png,0
11135,67342.png,1
11136,07984.png,1
11137,75680.png,1
11138,06825.png,1
11139,47510.png,0
11140,85126.png,0
11141,51973.png,0
11142,03468.png,0
11143,93524.png,0
11144,45923.png,1
11145,59240.png,0
11146,73146.png,0
11147,26708.png,0
11148,43082.png,1
11149,94780.png,1
11150,49652.png,1
11151,15037.png,1
11152,97426.png,0
11153,21038.png,1
11154,16927.png,0
11155,34109.png,1
11156,82016.png,1
11157,34815.png,0
11158,24870.png,1
11159,14278.png,1
11160,58473.png,0
11161,80179.png,0
11162,10653.png,0
11163,74312.png,0
11164,41652.png,0
11165,46271.png,1
11166,37416.png,1
11167,23046.png,1
11168,26307.png,0
11169,15203.png,0
11170,96182.png,0
11171,85316.png,1
11172,23760.png,1
11173,25361.png,0
11174,85793.png,0
11175,93024.png,0
11176,50684.png,0
11177,48605.png,0
11178,36089.png,0
11179,10985.png,0
11180,53618.png,1
11181,52473.png,0
11182,91037.png,0
11183,34295.png,0
11184,87625.png,1
11185,87453.png,1
11186,32897.png,0
11187,70269.png,0
11188,94507.png,0
11189,61904.png,1
11190,36540.png,0
11191,45069.png,1
11192,81509.png,0
11193,60981.png,1
11194,45017.png,0
11195,36915.png,0
11196,05928.png,0
11197,97826.png,0
11198,42170.png,0
11199,51073.png,0
11200,20485.png,0
11201,37628.png,1
11202,18542.png,1
11203,96208.png,0
11204,24573.png,0
11205,23841.png,0
11206,24157.png,0
11207,13482.png,0
11208,26357.png,0
11209,45608.png,0
11210,02845.png,0
11211,34765.png,1
11212,83415.png,1
11213,08369.png,0
11214,58170.png,1
11215,32794.png,0
11216,65389.png,1
11217,98526.png,0
11218,82704.png,0
11219,92104.png,0
11220,98071.png,0
11221,57986.png,0
11222,48316.png,0
11223,92735.png,0
11224,93165.png,1
11225,09213.png,1
11226,34970.png,1
11227,74091.png,0
11228,58309.png,0
11229,37619.png,1
11230,40569.png,0
11231,39465.png,0
11232,02716.png,0
11233,03691.png,0
11234,98243.png,0
11235,83490.png,1
11236,90315.png,0
11237,85392.png,1
11238,47391.png,0
11239,49723.png,0
11240,30162.png,0
11241,35289.png,0
11242,79124.png,1
11243,59817.png,1
11244,41856.png,0
11245,35724.png,1
11246,19062.png,0
11247,92365.png,1
11248,10853.png,0
11249,02853.png,1
11250,40821.png,0
11251,91345.png,1
11252,40927.png,0
11253,28590.png,1
11254,96583.png,0
11255,08954.png,0
11256,06513.png,0
11257,13495.png,0
11258,59217.png,0
11259,45120.png,0
11260,76305.png,1
11261,94602.png,0
11262,15892.png,1
11263,95062.png,1
11264,62941.png,0
11265,36401.png,0
11266,02951.png,0
11267,25137.png,0
11268,50876.png,1
11269,74025.png,0
11270,80935.png,0
11271,52483.png,1
11272,02371.png,1
11273,90516.png,1
11274,09587.png,1
11275,13692.png,0
11276,34586.png,1
11277,46051.png,0
11278,81467.png,0
11279,61280.png,0
11280,72014.png,1
11281,73128.png,1
11282,82609.png,1
11283,80976.png,0
11284,41078.png,0
11285,14096.png,0
11286,42763.png,1
11287,40293.png,1
11288,38019.png,0
11289,94876.png,0
11290,46732.png,0
11291,17849.png,1
11292,52970.png,0
11293,35160.png,0
11294,70496.png,0
11295,61097.png,0
11296,86351.png,1
11297,46375.png,0
11298,63985.png,1
11299,23187.png,0
11300,30257.png,0
11301,57681.png,0
11302,43791.png,1
11303,20936.png,0
11304,93578.png,1
11305,63250.png,0
11306,27603.png,0
11307,97683.png,0
11308,10596.png,0
11309,38164.png,0
11310,46831.png,0
11311,28146.png,0
11312,49152.png,0
11313,17386.png,0
11314,61037.png,1
11315,05649.png,0
11316,71320.png,1
11317,76524.png,1
11318,56418.png,0
11319,27648.png,0
11320,30796.png,0
11321,60931.png,0
11322,16947.png,0
11323,29460.png,0
11324,20657.png,0
11325,57463.png,0
11326,43782.png,0
11327,58743.png,1
11328,41376.png,0
11329,34275.png,0
11330,85204.png,0
11331,41506.png,0
11332,59463.png,0
11333,31097.png,0
11334,72035.png,0
11335,74059.png,0
11336,02483.png,0
11337,04257.png,0
11338,94720.png,0
11339,02719.png,1
11340,47369.png,1
11341,93761.png,0
11342,53102.png,0
11343,68517.png,1
11344,75408.png,0
11345,46152.png,0
11346,67528.png,0
11347,70934.png,1
11348,71602.png,0
11349,49136.png,0
11350,90351.png,1
11351,68145.png,0
11352,97832.png,0
11353,10852.png,0
11354,93468.png,0
11355,07965.png,1
11356,92603.png,0
11357,01258.png,1
11358,70512.png,1
11359,45029.png,0
11360,52914.png,0
11361,92405.png,0
11362,08964.png,0
11363,65149.png,1
11364,83927.png,1
11365,85239.png,0
11366,98762.png,0
11367,31649.png,1
11368,10829.png,0
11369,01236.png,0
11370,96820.png,0
11371,76528.png,0
11372,13865.png,1
11373,19370.png,0
