,Name,hate,prediction
8994,26374.png,0,0
8995,13970.png,0,0
8996,89567.png,0,0
8997,13875.png,1,0
8998,01348.png,0,0
8999,52681.png,1,0
9000,63718.png,0,1
9001,70564.png,0,0
9002,63289.png,0,0
9003,41368.png,1,0
9004,78096.png,1,0
9005,24738.png,0,0
9006,79305.png,0,0
9007,62357.png,0,0
9008,71482.png,0,0
9009,02536.png,0,0
9010,82190.png,0,0
9011,41875.png,1,0
9012,71905.png,0,0
9013,06293.png,1,0
9014,87425.png,0,0
9015,25768.png,0,0
9016,80927.png,0,0
9017,43971.png,1,0
9018,24357.png,0,0
9019,42970.png,0,0
9020,97142.png,0,0
9021,05793.png,0,0
9022,51608.png,0,0
9023,21385.png,1,0
9024,68937.png,0,0
9025,56973.png,0,0
9026,79865.png,0,0
9027,81374.png,1,0
9028,92413.png,0,0
9029,73250.png,0,0
9030,28096.png,0,0
9031,53642.png,0,0
9032,47528.png,0,0
9033,62019.png,0,0
9034,75291.png,1,0
9035,41782.png,0,0
9036,10752.png,0,0
9037,73162.png,1,0
9038,01698.png,0,0
9039,95326.png,1,0
9040,84719.png,0,0
9041,50934.png,1,0
9042,43560.png,0,0
9043,43162.png,1,1
9044,37426.png,1,0
9045,36470.png,0,0
9046,17235.png,0,0
9047,05824.png,0,0
9048,85976.png,1,0
9049,62483.png,1,0
9050,45612.png,1,0
9051,31605.png,0,0
9052,68407.png,1,0
9053,70634.png,0,0
9054,42736.png,1,0
9055,81759.png,1,0
9056,76519.png,1,0
9057,53908.png,0,1
9058,39127.png,0,0
9059,82163.png,1,0
9060,65129.png,0,0
9061,98514.png,0,0
9062,08742.png,0,0
9063,13528.png,1,0
9064,59186.png,0,0
9065,69780.png,0,0
9066,01498.png,0,0
9067,56472.png,0,0
9068,75204.png,0,0
9069,69054.png,0,0
9070,58703.png,0,0
9071,48513.png,0,0
9072,17453.png,1,0
9073,68751.png,0,0
9074,53471.png,0,0
9075,06715.png,0,0
9076,30582.png,0,0
9077,72689.png,0,0
9078,86059.png,0,0
9079,81942.png,1,0
9080,15490.png,1,0
9081,05726.png,0,0
9082,57063.png,0,0
9083,23154.png,0,1
9084,19567.png,1,0
9085,54978.png,1,0
9086,84965.png,1,0
9087,01746.png,0,0
9088,31465.png,0,0
9089,27514.png,1,0
9090,48971.png,1,0
9091,10539.png,0,0
9092,90614.png,1,0
9093,16372.png,0,0
9094,98642.png,0,0
9095,31527.png,0,0
9096,04153.png,0,0
9097,67859.png,0,0
9098,35912.png,1,0
9099,26378.png,0,0
9100,17420.png,0,0
9101,85394.png,1,0
9102,30487.png,1,0
9103,46095.png,0,0
9104,65102.png,1,0
9105,20615.png,0,0
9106,52801.png,1,0
9107,57203.png,1,0
9108,03495.png,0,0
9109,10972.png,0,0
9110,07238.png,0,0
9111,07261.png,1,0
9112,97831.png,0,0
9113,58247.png,1,0
9114,98426.png,0,0
9115,81576.png,0,1
9116,17438.png,0,0
9117,76402.png,0,0
9118,74230.png,0,0
9119,35924.png,0,0
9120,61205.png,1,0
9121,26137.png,0,0
9122,39524.png,0,0
9123,63129.png,1,0
9124,90638.png,0,0
9125,10583.png,1,0
9126,96713.png,0,0
9127,59123.png,0,0
9128,52816.png,0,0
9129,17548.png,0,0
9130,80627.png,0,0
9131,13570.png,0,0
9132,81097.png,0,0
9133,75260.png,0,0
9134,54726.png,0,0
9135,41983.png,0,0
9136,97210.png,0,0
9137,09273.png,0,0
9138,37815.png,0,0
9139,25314.png,1,0
9140,56739.png,0,0
9141,96745.png,0,0
9142,63594.png,0,0
9143,63451.png,0,0
9144,93085.png,0,0
9145,08957.png,0,0
9146,85261.png,0,0
9147,52168.png,0,0
9148,93042.png,0,0
9149,58740.png,1,0
9150,96784.png,0,0
9151,19406.png,1,0
9152,64820.png,1,1
9153,72064.png,0,0
9154,34609.png,0,0
9155,01743.png,0,0
9156,85379.png,1,0
9157,98016.png,1,0
9158,09514.png,0,0
9159,70948.png,1,0
9160,73806.png,1,0
9161,39067.png,1,0
9162,86217.png,1,0
9163,06147.png,0,0
9164,37921.png,1,0
9165,95810.png,1,0
9166,70864.png,1,0
9167,70912.png,0,0
9168,28439.png,1,0
9169,27835.png,0,0
9170,47836.png,0,0
9171,74963.png,0,0
9172,50346.png,0,0
9173,25849.png,0,1
9174,23901.png,0,0
9175,65201.png,1,0
9176,94873.png,0,0
9177,68154.png,1,0
9178,83624.png,1,0
9179,18379.png,1,0
9180,91075.png,1,0
9181,38912.png,1,0
9182,65407.png,0,0
9183,86207.png,0,0
9184,83615.png,0,0
9185,28403.png,0,0
9186,53948.png,1,0
9187,49173.png,0,0
9188,64913.png,1,0
9189,08134.png,0,0
9190,10976.png,0,0
9191,73508.png,0,0
9192,42658.png,0,0
9193,10254.png,0,0
9194,37049.png,0,0
9195,46021.png,1,0
9196,89342.png,0,0
9197,92086.png,0,0
9198,42856.png,1,0
9199,39861.png,0,0
9200,68917.png,1,0
9201,91240.png,0,0
9202,24859.png,0,0
9203,08423.png,0,1
9204,20593.png,0,0
9205,61590.png,0,0
9206,68249.png,0,0
9207,47289.png,0,0
9208,63890.png,0,0
9209,76219.png,0,0
9210,02316.png,0,0
9211,25807.png,0,0
9212,95843.png,0,0
9213,95163.png,0,0
9214,76421.png,0,0
9215,92064.png,1,0
9216,69523.png,0,1
9217,60839.png,1,0
9218,52019.png,0,0
9219,60985.png,1,0
9220,98567.png,0,0
9221,32480.png,0,0
9222,84516.png,1,0
9223,21083.png,0,0
9224,08652.png,0,0
9225,54731.png,0,0
9226,36980.png,0,0
9227,52439.png,1,0
9228,17645.png,0,0
9229,73910.png,1,0
9230,02958.png,0,0
9231,29308.png,1,0
9232,10372.png,0,0
9233,86023.png,1,0
9234,52983.png,1,0
9235,59871.png,1,0
9236,62590.png,0,0
9237,30761.png,0,0
9238,91768.png,0,0
9239,08591.png,0,0
9240,86024.png,1,0
9241,51894.png,1,0
9242,26890.png,1,0
9243,15809.png,0,0
9244,83170.png,0,0
9245,46527.png,0,0
9246,54270.png,1,1
9247,94870.png,0,0
9248,74315.png,0,0
9249,24570.png,0,0
9250,36845.png,1,0
9251,30684.png,0,0
9252,91436.png,0,0
9253,24698.png,0,0
9254,47901.png,0,0
9255,31847.png,1,1
9256,37948.png,1,0
9257,05479.png,0,0
9258,56807.png,0,0
9259,19072.png,0,0
9260,54697.png,1,0
9261,78459.png,1,0
9262,83651.png,0,0
9263,02975.png,0,0
9264,59047.png,0,0
9265,29786.png,0,0
9266,59761.png,1,0
9267,26507.png,0,0
9268,35472.png,0,0
9269,02857.png,1,0
9270,05398.png,1,0
9271,89156.png,1,1
9272,35217.png,0,0
9273,14097.png,0,0
9274,30248.png,0,0
9275,52407.png,0,0
9276,12580.png,1,0
9277,03659.png,0,0
9278,95712.png,1,0
9279,04729.png,0,0
9280,56210.png,0,0
9281,79285.png,0,0
9282,65203.png,0,0
9283,06514.png,0,0
9284,45832.png,0,0
9285,17253.png,1,1
9286,84532.png,0,0
9287,86172.png,1,0
9288,56719.png,1,0
9289,20598.png,0,0
9290,91840.png,1,0
9291,26784.png,1,0
9292,86041.png,0,0
9293,79463.png,1,0
9294,29130.png,1,0
9295,07159.png,1,0
9296,26534.png,1,0
9297,65183.png,0,0
9298,28369.png,0,0
9299,01943.png,1,0
9300,94130.png,1,0
9301,08924.png,0,0
9302,52613.png,1,0
9303,70613.png,0,0
9304,35869.png,0,0
9305,41607.png,1,0
9306,35480.png,1,0
9307,72514.png,0,0
9308,06125.png,0,0
9309,80265.png,1,1
9310,89035.png,1,0
9311,63472.png,0,0
9312,29304.png,1,0
9313,75931.png,1,1
9314,92614.png,1,0
9315,19085.png,0,0
9316,64590.png,1,0
9317,90681.png,0,0
9318,37042.png,0,0
9319,67849.png,0,0
9320,02816.png,1,0
9321,97013.png,1,0
9322,04689.png,0,0
9323,62573.png,1,0
9324,03189.png,0,0
9325,75496.png,1,0
9326,62340.png,1,0
9327,27014.png,0,0
9328,57319.png,0,0
9329,14059.png,1,0
9330,10936.png,1,1
9331,04295.png,0,1
9332,21063.png,0,0
9333,32147.png,0,0
9334,97508.png,0,0
9335,90817.png,1,0
9336,89014.png,0,0
9337,38259.png,0,0
9338,58130.png,0,0
9339,85192.png,0,0
9340,35068.png,0,1
9341,17530.png,0,0
9342,60371.png,1,0
9343,64935.png,0,0
9344,69720.png,0,0
9345,49831.png,0,0
9346,12096.png,0,0
9347,68309.png,1,0
9348,48376.png,0,0
9349,06842.png,0,0
9350,36452.png,0,0
9351,32781.png,1,0
9352,32980.png,1,0
9353,42175.png,0,0
9354,35096.png,0,0
9355,26371.png,0,0
9356,97315.png,1,1
9357,45382.png,0,0
9358,54318.png,0,0
9359,27981.png,0,0
9360,60483.png,0,0
9361,72345.png,1,0
9362,78452.png,0,0
9363,14297.png,0,0
9364,72094.png,1,0
9365,41873.png,1,0
9366,86453.png,0,0
9367,90564.png,1,0
9368,45128.png,0,0
9369,05986.png,0,0
9370,98350.png,0,0
9371,78219.png,0,0
9372,30241.png,0,0
9373,95130.png,0,0
9374,75023.png,1,0
9375,05614.png,1,0
9376,46580.png,0,0
9377,32956.png,0,0
9378,16240.png,1,0
9379,10384.png,0,0
9380,24579.png,0,0
9381,84673.png,1,0
9382,61094.png,0,0
9383,68324.png,1,0
9384,36095.png,0,0
9385,57469.png,0,0
9386,01269.png,1,0
9387,92817.png,1,0
9388,03849.png,0,0
9389,39120.png,0,0
9390,57618.png,0,0
9391,97436.png,1,1
9392,25071.png,0,0
9393,31902.png,0,0
9394,03789.png,1,0
9395,68294.png,1,0
9396,72380.png,0,0
9397,28470.png,0,1
9398,02381.png,1,0
9399,36210.png,0,0
9400,82503.png,0,0
9401,05463.png,0,0
9402,09124.png,0,0
9403,89613.png,0,0
9404,86509.png,1,0
9405,53064.png,0,0
9406,21534.png,0,0
9407,38962.png,1,0
9408,78493.png,0,0
9409,97230.png,1,0
9410,19240.png,0,0
9411,87016.png,0,0
9412,09852.png,1,0
9413,72903.png,0,0
9414,59264.png,0,0
9415,09468.png,1,0
9416,60538.png,1,0
9417,27518.png,0,0
9418,98654.png,0,0
9419,69057.png,1,0
9420,50129.png,0,0
9421,41209.png,0,0
9422,87296.png,1,1
9423,02538.png,0,0
9424,04372.png,0,0
9425,79302.png,0,0
9426,37451.png,1,0
9427,13470.png,1,0
9428,71428.png,0,0
9429,87324.png,0,0
9430,92845.png,0,0
9431,57302.png,1,0
9432,79461.png,0,0
9433,05617.png,0,0
9434,54190.png,0,0
9435,83560.png,0,0
9436,01956.png,0,0
9437,61458.png,1,0
9438,03756.png,1,1
9439,09765.png,0,0
9440,64359.png,0,0
9441,73549.png,0,0
9442,87426.png,1,0
9443,20395.png,0,0
9444,21347.png,0,0
9445,28516.png,0,0
9446,23570.png,0,0
9447,30819.png,0,0
9448,01465.png,0,0
9449,81054.png,0,0
9450,60478.png,1,0
9451,28157.png,0,0
9452,30258.png,0,0
9453,92170.png,1,0
9454,64978.png,1,0
9455,23859.png,0,0
9456,84916.png,0,0
9457,14726.png,1,0
9458,62541.png,0,0
9459,97685.png,0,0
9460,46872.png,1,0
9461,23576.png,0,0
9462,53249.png,0,0
9463,40312.png,0,1
9464,10465.png,0,0
9465,13067.png,1,0
9466,46830.png,0,0
9467,47625.png,0,0
9468,57968.png,1,0
9469,95720.png,1,0
9470,35896.png,1,0
9471,71502.png,1,0
9472,18394.png,0,0
9473,39870.png,1,0
9474,17359.png,1,0
9475,79062.png,1,0
9476,16509.png,1,0
9477,28614.png,0,0
9478,62571.png,1,0
9479,25174.png,0,0
9480,08732.png,0,0
9481,23178.png,0,0
9482,86201.png,0,0
9483,89153.png,0,0
9484,70254.png,0,0
9485,93702.png,0,0
9486,78215.png,0,0
9487,75601.png,0,0
9488,52640.png,1,0
9489,62859.png,0,1
9490,42613.png,0,0
9491,06823.png,1,0
9492,17835.png,1,0
9493,75462.png,0,0
9494,73609.png,1,0
9495,76894.png,0,0
9496,73520.png,1,0
9497,34618.png,1,0
9498,31925.png,1,1
9499,47982.png,0,0
9500,31720.png,1,0
9501,42690.png,1,0
9502,40761.png,1,0
9503,64705.png,0,0
9504,50427.png,0,0
9505,24967.png,1,0
9506,30291.png,1,1
9507,61537.png,1,0
9508,38702.png,0,0
9509,21748.png,0,1
9510,01395.png,1,0
9511,13924.png,0,0
9512,81096.png,0,0
9513,38170.png,0,0
9514,82736.png,1,0
9515,21387.png,0,0
9516,57013.png,1,0
9517,03896.png,1,0
9518,50293.png,1,0
9519,98723.png,1,0
9520,93146.png,0,0
9521,47830.png,0,0
9522,65814.png,0,0
9523,57162.png,0,0
9524,92610.png,0,0
9525,34592.png,0,0
9526,83056.png,1,0
9527,10278.png,0,0
9528,07456.png,1,1
9529,71042.png,1,0
9530,47938.png,0,0
9531,49061.png,0,0
9532,90531.png,1,0
9533,25791.png,0,0
9534,98752.png,0,0
9535,85346.png,0,0
9536,59682.png,0,0
9537,37629.png,1,0
9538,34825.png,0,0
9539,57481.png,0,0
9540,19358.png,0,0
9541,61732.png,0,0
9542,68540.png,0,0
9543,24791.png,0,0
9544,97610.png,0,0
9545,43780.png,0,0
9546,47859.png,1,0
9547,36875.png,1,0
9548,24567.png,1,0
9549,06914.png,1,0
9550,61820.png,0,1
9551,72605.png,1,0
9552,74825.png,0,0
9553,14306.png,0,0
9554,24861.png,1,0
9555,43609.png,0,0
9556,69751.png,1,0
9557,95071.png,0,0
9558,94532.png,1,0
9559,07412.png,1,0
9560,53679.png,0,0
9561,94281.png,0,0
9562,07935.png,0,0
9563,41358.png,0,0
9564,31645.png,0,0
9565,60487.png,1,0
9566,28461.png,0,0
9567,48307.png,0,0
9568,25837.png,0,0
9569,05276.png,0,0
9570,28517.png,0,0
9571,68193.png,0,0
9572,41270.png,1,0
9573,74862.png,1,0
9574,12763.png,0,0
9575,72810.png,0,0
9576,02374.png,0,0
9577,14906.png,0,0
9578,51376.png,0,0
9579,51730.png,0,0
9580,89275.png,1,0
9581,92308.png,1,0
9582,16948.png,1,0
9583,71089.png,1,0
9584,82635.png,0,0
9585,05164.png,1,0
9586,75239.png,1,0
9587,54891.png,1,0
9588,79348.png,0,0
9589,54683.png,0,0
9590,92368.png,0,0
9591,39102.png,0,0
9592,23485.png,0,0
9593,56310.png,0,0
9594,42983.png,0,0
9595,15208.png,1,0
9596,56091.png,1,0
9597,56213.png,0,0
9598,12036.png,1,0
9599,10395.png,0,0
9600,86954.png,0,0
9601,53270.png,1,0
9602,71325.png,0,0
9603,31270.png,0,0
9604,96821.png,0,0
9605,63124.png,0,0
9606,19452.png,1,0
9607,79146.png,0,0
9608,94352.png,1,0
9609,74509.png,0,0
9610,65871.png,0,0
9611,42836.png,1,0
9612,86413.png,0,0
9613,02543.png,0,0
9614,35167.png,0,0
9615,19678.png,1,0
9616,34695.png,0,0
9617,71452.png,0,0
9618,07419.png,1,0
9619,49701.png,0,0
9620,21904.png,0,0
9621,23698.png,0,0
9622,13695.png,1,0
9623,05832.png,0,0
9624,15609.png,0,0
9625,41578.png,0,0
9626,14379.png,0,0
9627,53812.png,1,1
9628,82406.png,0,0
9629,16439.png,1,0
9630,07438.png,0,0
9631,87436.png,1,1
9632,14789.png,1,0
9633,10489.png,1,0
9634,92364.png,1,0
9635,30785.png,0,0
9636,03841.png,1,0
9637,02613.png,0,0
9638,09385.png,1,0
9639,80941.png,0,0
9640,68934.png,0,0
9641,51094.png,0,0
9642,81320.png,0,0
9643,82963.png,1,0
9644,83547.png,1,0
9645,09432.png,0,1
9646,91856.png,0,0
9647,40621.png,0,1
9648,84192.png,1,0
9649,15728.png,1,0
9650,34952.png,0,0
9651,95184.png,0,0
9652,03675.png,0,0
9653,07561.png,1,0
9654,02435.png,1,0
9655,09238.png,0,0
9656,53917.png,0,0
9657,28763.png,0,0
9658,82531.png,0,0
9659,43701.png,1,0
9660,03715.png,0,0
9661,71938.png,0,0
9662,91827.png,0,1
9663,26803.png,0,0
9664,14620.png,0,0
9665,97058.png,1,0
9666,42086.png,0,0
9667,96405.png,1,0
9668,72046.png,0,0
9669,06479.png,1,0
9670,36459.png,0,0
9671,13657.png,0,0
9672,24765.png,0,0
9673,18532.png,1,0
9674,72418.png,0,1
9675,51789.png,0,0
9676,53486.png,1,1
9677,13098.png,1,0
9678,25986.png,0,0
9679,21859.png,1,0
9680,37059.png,0,0
9681,28154.png,1,0
9682,24891.png,0,0
9683,59026.png,1,0
9684,35678.png,0,0
9685,54068.png,0,1
9686,91308.png,0,0
9687,26980.png,0,0
9688,69710.png,0,0
9689,56819.png,1,0
9690,01243.png,0,0
9691,76104.png,1,0
9692,89154.png,0,0
9693,23761.png,0,0
9694,09718.png,0,0
9695,92078.png,0,0
9696,29850.png,0,0
9697,45601.png,1,0
9698,71082.png,0,0
9699,75649.png,0,0
9700,97524.png,0,0
9701,75943.png,1,0
9702,26490.png,0,0
9703,26715.png,0,0
9704,61395.png,0,0
9705,80276.png,0,0
9706,02891.png,1,0
9707,95214.png,0,0
9708,64752.png,1,0
9709,72940.png,1,0
9710,47196.png,0,0
9711,72461.png,0,0
9712,92617.png,1,0
9713,14856.png,0,0
9714,52469.png,1,1
9715,50467.png,1,0
9716,87693.png,1,0
9717,96507.png,1,0
9718,65782.png,0,0
9719,67024.png,0,0
9720,73965.png,0,0
9721,54138.png,0,0
9722,43206.png,1,0
9723,03794.png,1,0
9724,98075.png,1,0
9725,39526.png,0,0
9726,82596.png,0,0
9727,85094.png,0,0
9728,92457.png,0,0
9729,92167.png,0,0
9730,57426.png,1,0
9731,71635.png,0,0
9732,25384.png,1,0
9733,47286.png,0,0
9734,52819.png,1,0
9735,04765.png,1,0
9736,49038.png,0,0
9737,91042.png,1,0
9738,69472.png,1,0
9739,37465.png,0,0
9740,49870.png,0,0
9741,57386.png,0,0
9742,34298.png,0,0
9743,89617.png,0,0
9744,07319.png,0,0
9745,92160.png,1,0
9746,31508.png,1,0
9747,51802.png,1,0
9748,41720.png,1,0
9749,26735.png,1,0
9750,31975.png,1,0
9751,65824.png,1,1
9752,27058.png,1,0
9753,57189.png,1,0
9754,46721.png,1,0
9755,46138.png,0,0
9756,93471.png,0,0
9757,75682.png,1,0
9758,46715.png,0,0
9759,61093.png,0,0
9760,19380.png,1,0
9761,65819.png,1,0
9762,24751.png,0,0
9763,45831.png,0,0
9764,06845.png,1,0
9765,41379.png,0,0
9766,51629.png,1,0
9767,46358.png,1,0
9768,72910.png,1,0
9769,39287.png,0,0
9770,04928.png,1,0
9771,76953.png,0,0
9772,71462.png,0,0
9773,53407.png,0,0
9774,60142.png,0,0
9775,94132.png,0,0
9776,36207.png,0,0
9777,48926.png,0,0
9778,58304.png,0,0
9779,53628.png,0,0
9780,97643.png,0,0
9781,23094.png,0,0
9782,43905.png,1,0
9783,27965.png,1,0
9784,58071.png,0,0
9785,51870.png,0,0
9786,93854.png,1,0
9787,46970.png,1,0
9788,94783.png,1,0
9789,26140.png,0,0
9790,04971.png,0,0
9791,47698.png,0,1
9792,02654.png,0,0
9793,24519.png,0,0
9794,49105.png,0,0
9795,34780.png,0,0
9796,31549.png,1,0
9797,34059.png,0,0
9798,97562.png,1,0
9799,76283.png,0,0
9800,39107.png,0,0
9801,85026.png,0,0
9802,90463.png,0,1
9803,76148.png,0,0
9804,40315.png,0,0
9805,89612.png,0,0
9806,23875.png,0,0
9807,23408.png,0,1
9808,05498.png,0,0
9809,34982.png,0,0
9810,50674.png,0,0
9811,81047.png,0,0
9812,59864.png,0,0
9813,05387.png,0,0
9814,79834.png,1,0
9815,23907.png,1,0
9816,62315.png,0,0
9817,08243.png,0,0
9818,60238.png,1,0
9819,97625.png,0,0
9820,10269.png,0,0
9821,19702.png,0,0
9822,87094.png,0,0
9823,25913.png,0,0
9824,42168.png,1,0
9825,75146.png,0,0
9826,62471.png,1,0
9827,43025.png,1,0
9828,63845.png,0,0
9829,40721.png,1,0
9830,25718.png,0,0
9831,59327.png,0,0
9832,50861.png,0,0
9833,89043.png,0,0
9834,59617.png,0,0
9835,18364.png,0,0
9836,89152.png,0,1
9837,95401.png,0,0
9838,94580.png,0,0
9839,19258.png,1,0
9840,47123.png,0,0
9841,25784.png,0,0
9842,25816.png,0,0
9843,32164.png,1,0
9844,46501.png,1,0
9845,58497.png,0,0
9846,78642.png,1,0
9847,42163.png,1,0
9848,98624.png,0,0
9849,14879.png,1,0
9850,59468.png,0,1
9851,05926.png,1,0
9852,87521.png,0,0
9853,89436.png,0,0
9854,42093.png,0,1
9855,43652.png,0,0
9856,08267.png,1,0
9857,98105.png,0,0
9858,65732.png,0,0
9859,07219.png,0,0
9860,07659.png,0,0
9861,58194.png,0,0
9862,97463.png,1,0
9863,56019.png,0,0
9864,76405.png,0,0
9865,17853.png,0,0
9866,38051.png,1,0
9867,15820.png,1,0
9868,39145.png,0,0
9869,42685.png,0,0
9870,41206.png,0,0
9871,61730.png,1,1
9872,31708.png,0,0
9873,85167.png,0,0
9874,56738.png,0,0
9875,76358.png,1,0
9876,07893.png,0,0
9877,05948.png,0,0
9878,43065.png,0,0
9879,04813.png,1,0
9880,06852.png,0,0
9881,85716.png,1,1
9882,98731.png,0,0
9883,94083.png,0,0
9884,97521.png,1,0
9885,96752.png,0,0
9886,46179.png,0,0
9887,07623.png,0,0
9888,19768.png,0,0
9889,31824.png,0,0
9890,37254.png,0,0
9891,24713.png,0,0
9892,65274.png,0,0
9893,56974.png,1,0
9894,91647.png,0,0
9895,90742.png,0,0
9896,39148.png,1,0
9897,36415.png,0,0
9898,16054.png,0,0
9899,25907.png,0,0
9900,08743.png,0,1
9901,78365.png,0,0
9902,95387.png,1,1
9903,98716.png,1,0
9904,10673.png,0,0
9905,91750.png,1,0
9906,98364.png,0,0
9907,95208.png,0,0
9908,01835.png,0,0
9909,24730.png,0,0
9910,41308.png,1,0
9911,13745.png,0,0
9912,35680.png,0,0
9913,02946.png,1,0
9914,23459.png,0,0
9915,54289.png,0,0
9916,81304.png,0,0
9917,07385.png,1,0
9918,58036.png,0,0
9919,76923.png,0,0
9920,04712.png,0,0
9921,35604.png,0,0
9922,70582.png,1,0
9923,27308.png,0,0
9924,09657.png,0,0
9925,80735.png,0,1
9926,93268.png,1,0
9927,46793.png,0,0
9928,71365.png,0,0
9929,08146.png,1,0
9930,42039.png,0,0
9931,74951.png,0,0
9932,15478.png,1,0
9933,40597.png,1,0
9934,14869.png,0,0
9935,43216.png,1,0
9936,51927.png,0,0
9937,82697.png,1,0
9938,21930.png,0,0
9939,43610.png,1,0
9940,57209.png,0,0
9941,47561.png,0,0
9942,36789.png,0,1
9943,61725.png,1,0
9944,08254.png,0,0
9945,39741.png,1,0
9946,75234.png,1,0
9947,08241.png,0,1
9948,21890.png,0,0
9949,38514.png,0,0
9950,03248.png,0,0
9951,18362.png,0,0
9952,08367.png,0,0
9953,50682.png,0,0
9954,14083.png,1,0
9955,23054.png,1,0
9956,59148.png,0,0
9957,30961.png,1,0
9958,82540.png,1,0
9959,89126.png,1,0
9960,56873.png,1,0
9961,49527.png,0,0
9962,45286.png,0,0
9963,31408.png,0,0
9964,45829.png,0,0
9965,95247.png,0,0
9966,29104.png,0,0
9967,02967.png,1,0
9968,58109.png,0,1
9969,72591.png,0,0
9970,54179.png,1,0
9971,48751.png,1,0
9972,54812.png,0,0
9973,34520.png,0,0
9974,43680.png,0,0
9975,61532.png,0,0
9976,56247.png,0,0
9977,14958.png,1,0
9978,49385.png,1,0
9979,42783.png,1,0
9980,86205.png,1,1
9981,53720.png,0,0
9982,75089.png,0,0
9983,46231.png,1,0
9984,76381.png,1,0
9985,59436.png,1,0
9986,98427.png,0,0
9987,56789.png,0,0
9988,34129.png,0,0
9989,91675.png,0,0
9990,20348.png,0,0
9991,76532.png,0,0
9992,73256.png,1,1
9993,59473.png,1,0
9994,89165.png,1,0
9995,25013.png,1,0
9996,50187.png,1,0
9997,36590.png,1,0
9998,28964.png,1,0
9999,83579.png,1,0
10000,30826.png,1,0
10001,43258.png,0,0
10002,86125.png,1,0
10003,70561.png,1,0
10004,58361.png,1,0
10005,57093.png,1,0
10006,94267.png,0,0
10007,75016.png,0,0
10008,96735.png,0,0
10009,23681.png,1,0
10010,25493.png,1,0
10011,09482.png,0,0
10012,81536.png,1,0
10013,50239.png,1,0
10014,29581.png,0,0
10015,28450.png,0,0
10016,43815.png,0,0
10017,70243.png,1,0
10018,35670.png,0,0
10019,53817.png,0,0
10020,36178.png,0,0
10021,60249.png,0,0
10022,02914.png,0,0
10023,24630.png,0,0
10024,15349.png,1,0
10025,38965.png,0,0
10026,47192.png,0,0
10027,23456.png,1,0
10028,56421.png,1,0
10029,36972.png,0,0
10030,61937.png,0,0
10031,63589.png,0,0
10032,65743.png,1,1
10033,30175.png,0,1
10034,81603.png,1,0
10035,62843.png,0,0
10036,98163.png,0,0
10037,02358.png,1,0
10038,16579.png,0,0
10039,51076.png,0,0
10040,94150.png,0,0
10041,79803.png,0,0
10042,98461.png,1,0
10043,34576.png,0,0
10044,32470.png,1,0
10045,04328.png,1,0
10046,31082.png,1,1
10047,02735.png,0,0
10048,50482.png,1,1
10049,80123.png,0,0
10050,35684.png,1,0
10051,29046.png,0,0
10052,70845.png,1,0
10053,50931.png,0,0
10054,38072.png,0,0
10055,57183.png,0,0
10056,70264.png,1,0
10057,50328.png,0,1
10058,53291.png,0,0
10059,37450.png,1,0
10060,65012.png,0,0
10061,60758.png,0,0
10062,82501.png,0,0
10063,12843.png,0,0
10064,16084.png,1,1
10065,03279.png,0,0
10066,71483.png,0,0
10067,50918.png,0,0
10068,40576.png,0,0
10069,34089.png,0,0
10070,51948.png,0,0
10071,64093.png,0,0
10072,96328.png,1,0
10073,92708.png,0,0
10074,37601.png,0,0
10075,36214.png,1,0
10076,12534.png,0,0
10077,13849.png,1,0
10078,83216.png,0,0
10079,54793.png,1,0
10080,91348.png,0,0
10081,75041.png,0,0
10082,69234.png,1,0
10083,85472.png,0,0
10084,62971.png,0,0
10085,09462.png,0,1
10086,94287.png,0,0
10087,73615.png,0,0
10088,16437.png,0,0
10089,93841.png,1,0
10090,30259.png,0,0
10091,13842.png,0,0
10092,95087.png,0,0
10093,75421.png,1,0
10094,73059.png,1,0
10095,19304.png,0,0
10096,87341.png,1,0
10097,10946.png,1,0
10098,45927.png,0,0
10099,14859.png,0,0
10100,80652.png,0,0
10101,31728.png,0,0
10102,40718.png,1,1
10103,73980.png,0,0
10104,93687.png,0,0
10105,07325.png,0,0
10106,81256.png,0,0
10107,83756.png,0,0
10108,29508.png,0,0
10109,73180.png,0,0
10110,41605.png,0,0
10111,80567.png,0,0
10112,43581.png,0,0
10113,97201.png,1,1
10114,97438.png,0,1
10115,63520.png,1,0
10116,50614.png,0,0
10117,97128.png,1,0
10118,54263.png,0,0
10119,56134.png,0,0
10120,84016.png,1,0
10121,97301.png,0,0
10122,92154.png,1,0
10123,46918.png,0,0
10124,84172.png,0,0
10125,13795.png,0,0
10126,03874.png,1,1
10127,71506.png,0,0
10128,90251.png,0,0
10129,16954.png,0,0
10130,23961.png,1,1
10131,63924.png,0,0
10132,36749.png,1,0
10133,79325.png,0,0
10134,70835.png,1,0
10135,91853.png,1,0
10136,36541.png,1,0
10137,78394.png,0,0
10138,36190.png,0,0
10139,58917.png,0,0
10140,71529.png,0,0
10141,97836.png,0,0
10142,78296.png,1,0
10143,25948.png,0,0
10144,69074.png,1,0
10145,15308.png,0,0
10146,39054.png,0,0
10147,64890.png,0,0
10148,61798.png,0,0
10149,68201.png,1,0
10150,23845.png,1,1
10151,94581.png,0,0
10152,68391.png,0,0
10153,95817.png,0,0
10154,36028.png,1,1
10155,71430.png,1,0
10156,37965.png,1,0
10157,37190.png,0,0
10158,35298.png,0,0
